,bookid,title,authors,average_rating,isbn,isbn13,language_code,publication_date,publisher,title2,author2,genre,multiple_authors,n_authors,authors_list,main_author,max_pages,total_reviews,avg_numpages_author,n_pages_vs_avg_auth,avg_numpages_publisher,n_pages_vs_avg_pub,rating_vs_avg_auth,avg_rating_publisher,rating_vs_avg_pub,rating_vs_mode,pub_month,pub_year,pub_month_text,season,season_num,language_code_ENgroup,ratings_count_category,ratings_count_category_T,text_reviews_count_category,text_reviews_count_category_T,log_total_reviews,total_reviews_category,total_reviews_category_T,language_code_T,language_code_ENgroup_T,num_pages_cat,max_pages_cat,num_pages_cat_T,max_pages_cat_T,average_rating_cat,average_rating_cat_T
9630,7288,10111,5901,158,6138,6155,4,2586,1691,9684,4101,2,0,0,5901,3992,596,5239,1144,100,620,146,27,83,50,158,4,69,3,3,0,1,2,2,1,1,896,2,2,13,0,0,0,3,3,1,3
106,2334,10112,1986,127,2986,3005,4,1051,828,9685,1361,27,1,11,2028,1333,417,138,771,100,631,99,27,87,41,127,1,59,10,0,3,1,3,3,1,1,947,3,3,13,0,2,2,2,2,1,3
10963,8723,10113,4777,118,9271,9274,4,2769,1288,9686,3296,27,0,0,4788,3204,519,1047,1024,100,833,100,27,90,38,118,2,69,9,0,3,1,2,2,1,1,157,2,2,13,0,0,0,3,3,1,3
130,4699,10114,3788,101,8838,8842,4,1640,307,9687,2593,16,0,0,3811,2512,933,4808,140,57,1094,100,28,73,38,101,7,64,8,1,1,1,2,2,1,1,759,2,2,13,0,1,1,1,1,1,3
6654,4085,10115,5112,114,7200,7214,4,216,913,9688,3545,23,1,25,5119,3451,956,1483,226,49,155,52,26,89,37,114,7,42,8,1,1,1,1,1,4,0,19,1,1,13,0,1,1,1,1,1,3
10953,8713,10116,4270,145,9145,9148,4,3036,1714,9689,2964,2,0,0,4289,2870,362,1936,598,100,470,100,27,117,38,145,0,71,4,3,0,1,0,4,0,3,4070,0,4,13,0,2,2,2,2,1,3
10955,8715,10117,4069,127,6022,6038,3,2346,1186,9690,2824,27,1,11,4088,2712,833,2792,1361,100,972,127,27,115,34,127,3,67,2,3,0,1,2,2,1,1,335,2,2,22,0,0,0,3,3,1,3
9837,7509,10118,3492,121,7859,7868,4,2317,2129,9691,2381,9,0,0,3518,2304,227,3075,547,66,206,96,28,95,38,121,1,67,10,0,3,1,2,2,1,1,375,2,2,13,0,1,1,1,1,1,3
4892,2254,10119,3162,99,7152,7166,4,2029,1533,9692,2140,12,0,0,3197,2070,281,5013,373,100,435,82,27,98,31,99,9,66,5,2,2,1,5,0,4,0,9,5,0,13,0,2,2,2,2,1,3
7507,5005,10120,6065,151,7924,7933,4,854,1065,9698,4209,28,1,11,6064,4072,87,5170,1412,135,13,115,27,124,38,151,8,57,6,2,2,1,1,1,4,0,96,1,1,13,0,3,3,4,4,1,3
7506,5003,10121,6063,147,7918,7927,4,574,1065,9699,4209,28,1,11,6062,4072,132,3075,1412,154,13,131,26,124,37,147,4,53,3,3,0,1,2,2,1,1,375,2,2,13,0,3,3,4,4,1,3
10331,8041,10122,2915,65,9392,9393,3,3306,1065,9693,2044,23,0,0,2953,1896,119,2609,74,100,13,126,27,124,18,65,5,72,7,1,1,1,1,1,4,0,31,1,1,22,0,3,3,4,4,2,2
3673,958,10123,3862,110,1853,1874,4,3100,2134,9694,2653,25,1,11,3882,2572,221,222,210,100,570,56,27,95,35,110,6,71,0,1,1,1,2,2,1,1,110,2,2,13,0,1,1,1,1,1,3
2280,9827,10124,3465,118,8191,8200,4,3109,1903,9695,3831,2,1,11,3490,2286,70,95,104,79,27,101,23,94,37,118,7,71,8,1,1,1,1,1,1,1,104,2,2,13,0,1,1,1,1,1,3
2279,9826,10125,3465,125,8190,8199,4,3109,1903,9696,2366,2,1,11,3490,2286,61,398,104,77,27,99,24,94,39,125,7,71,8,1,1,1,2,2,1,1,119,2,2,13,0,1,1,1,1,1,3
2285,9832,10126,3465,124,8192,8201,4,3107,1874,9697,2366,2,1,11,3490,2286,108,3339,104,88,420,44,24,103,36,124,7,71,8,1,1,1,1,1,4,0,43,1,1,13,0,1,1,1,1,1,3
4210,1529,10127,2753,133,5626,5642,4,986,2019,9700,1818,23,0,0,2793,1762,221,1856,309,86,609,54,32,88,42,133,4,59,3,3,0,1,0,4,0,3,4038,0,4,13,0,1,1,1,1,1,3
3491,781,10128,1607,111,4280,4301,4,2604,1728,9701,1135,4,1,11,1653,1121,373,3408,744,91,575,93,27,84,38,111,5,69,7,1,1,1,3,3,2,2,2382,3,3,13,0,2,2,2,2,1,3
8908,6468,10129,5713,139,548,572,4,1952,867,9702,3969,8,0,0,5720,3864,306,4598,584,86,348,100,27,111,38,139,4,66,3,3,0,1,0,4,0,3,4794,0,4,13,0,2,2,2,2,1,3
9997,7685,10130,4437,64,6631,6647,4,2407,1330,9703,3057,9,0,0,4460,2960,389,3745,885,85,598,95,16,85,25,64,6,68,0,1,1,1,3,3,2,2,2555,3,3,13,0,2,2,2,2,2,2
8929,6489,10131,4645,123,6769,6784,4,2357,1153,9704,3194,4,1,20,4657,3108,108,3279,64,100,226,61,27,86,40,123,0,68,4,3,0,1,2,2,1,1,407,2,2,13,0,1,1,1,1,1,3
8313,5863,10132,960,122,8789,8794,4,2424,2042,9705,663,4,0,0,1013,653,232,2678,204,105,209,98,21,123,31,122,6,68,0,1,1,1,3,3,1,1,2012,3,3,13,0,1,1,1,1,1,3
8314,5864,10133,962,129,8790,8795,3,2424,2042,9706,664,4,1,11,1011,653,221,226,204,101,209,94,23,123,33,129,6,68,0,1,1,1,3,3,1,1,973,3,3,22,0,1,1,1,1,1,3
4308,1646,10134,4702,132,2498,2517,3,2318,486,8239,3245,8,0,0,4714,3155,846,3609,781,216,526,240,36,102,39,132,1,67,10,0,3,1,3,3,1,1,2485,3,3,22,0,0,0,3,3,1,3
2369,9931,10135,4442,105,2105,2125,4,1223,1907,9708,3057,8,1,11,4459,2960,665,480,885,149,852,127,27,82,37,105,9,61,5,2,2,1,4,5,0,3,4965,4,5,13,0,0,0,3,3,1,3
7778,5306,10136,4437,105,9903,9904,6,2092,990,3855,3057,8,0,0,4460,2960,645,4637,885,144,318,228,27,111,30,105,1,66,10,0,3,3,1,1,4,0,76,1,1,19,21,0,0,3,3,1,3
2956,242,10137,615,145,411,435,20,3089,1580,3246,404,9,1,11,666,396,460,0,1395,48,342,15,32,79,48,145,6,71,0,1,1,17,5,0,4,0,0,5,0,14,14,4,4,0,0,1,3
7583,5093,10138,5665,123,8467,8475,3,3187,2042,9715,3939,4,0,0,5667,3829,241,1895,230,105,209,102,27,123,32,123,11,71,11,0,3,1,3,3,1,1,1649,3,3,22,0,2,2,2,2,1,3
7584,5094,10139,5665,125,8468,8476,4,3236,2042,9712,3939,4,0,0,5667,3829,241,2875,230,105,209,102,27,123,32,125,2,71,9,0,3,1,2,2,1,1,346,2,2,13,0,2,2,2,2,1,3
7585,5095,10140,5665,123,8469,8477,4,3266,2042,9715,3939,4,0,0,5667,3829,241,2560,230,105,209,102,27,123,32,123,0,72,4,3,0,1,2,2,1,1,303,2,2,13,0,2,2,2,2,1,3
7586,5096,10141,5665,126,8477,8485,3,3300,2042,9713,3939,4,0,0,5667,3829,241,2391,230,105,209,102,27,123,32,126,5,72,7,1,1,1,2,2,1,1,282,2,2,22,0,2,2,2,2,1,3
7588,5098,10142,5665,128,8478,8486,3,3325,2042,9710,3939,4,0,0,5667,3829,241,2153,230,105,209,102,28,123,33,128,7,72,8,1,1,1,2,2,1,1,254,2,2,22,0,2,2,2,2,1,3
7589,5099,10143,5665,126,8479,8487,4,3346,2042,9711,3939,4,0,0,5667,3829,213,2204,230,93,209,90,27,123,32,126,9,72,5,2,2,1,2,2,1,1,260,2,2,13,0,1,1,1,1,1,3
7587,5097,10144,5665,124,8480,8488,4,3364,2042,9714,3939,4,0,0,5667,3829,213,2069,230,93,209,90,27,123,32,124,11,72,11,0,3,1,2,2,1,1,244,2,2,13,0,1,1,1,1,1,3
10452,8171,10145,3031,98,6108,6125,4,2221,697,9716,1977,23,1,11,3066,1980,425,517,936,88,625,102,24,87,34,98,8,67,6,2,2,1,2,2,1,1,125,2,2,13,0,2,2,2,2,1,3
1945,9506,10146,6008,97,6283,6300,3,2959,136,9717,4157,28,0,0,6008,4045,286,3764,385,100,684,64,27,85,34,97,11,70,11,0,3,1,2,2,1,1,505,2,2,22,0,2,2,2,2,1,3
1426,8993,10147,2011,127,1255,1278,4,2199,1401,9719,1371,23,0,0,2053,1343,414,602,531,122,628,99,31,90,40,127,6,67,0,1,1,1,4,5,0,3,4977,4,5,13,0,2,2,2,2,1,3
5894,3302,10148,2761,86,8361,8369,4,3143,136,9720,1825,25,0,0,2801,1770,477,1932,936,100,684,109,27,85,31,86,9,71,5,2,2,1,3,3,2,2,1664,3,3,13,0,0,0,3,3,1,3
10606,8337,10149,577,123,2662,2681,4,2075,813,9721,382,2,0,0,628,374,251,928,294,100,238,100,27,95,38,123,11,66,11,0,3,1,2,2,1,1,148,2,2,13,0,2,2,2,2,1,3
10496,8220,10150,5091,66,760,784,4,2223,2019,9722,2112,20,1,6,5097,3437,344,3055,475,108,609,84,16,88,25,66,8,67,6,2,2,1,1,1,4,0,38,1,1,13,0,2,2,2,2,2,2
6059,3464,10151,3119,66,10028,10029,7,2404,1077,9723,1251,10,1,6,19,2042,384,616,667,100,532,100,27,38,38,66,6,68,0,1,1,4,1,1,4,0,13,1,1,21,4,2,2,2,2,2,2
10550,8278,10152,2425,109,8696,8702,4,1804,461,9725,1614,9,0,0,2466,1561,200,3814,347,75,529,54,27,80,38,109,7,65,8,1,1,1,2,2,1,1,515,2,2,13,0,1,1,1,1,1,3
5203,2549,10153,3918,14,8142,8151,4,2803,2019,9726,2678,28,0,0,3939,2597,408,1013,468,129,609,99,6,88,10,14,0,70,4,3,0,1,3,3,1,1,1266,3,3,13,0,2,2,2,2,2,2
8410,5961,10154,4103,155,7900,7909,3,2325,794,9727,423,28,0,0,4122,2737,384,5103,667,100,532,100,27,127,38,155,2,67,9,0,3,1,2,2,2,2,848,2,2,22,0,2,2,2,2,1,3
7947,5480,10155,2439,149,5800,5816,3,1778,136,9729,1620,2,0,0,2479,1566,353,2094,573,100,684,79,27,85,47,149,5,65,7,1,1,1,3,3,2,2,1738,3,3,22,0,2,2,2,2,1,3
3986,1284,10156,1597,118,2220,2240,3,2729,1084,9730,1124,15,1,20,1644,1112,58,3390,32,100,648,30,27,96,37,118,11,69,11,0,3,1,2,2,1,1,429,2,2,22,0,1,1,1,1,1,3
9113,6696,10157,5296,114,2527,2546,4,2780,486,6098,3689,23,0,0,5299,3598,380,3233,507,115,526,100,28,102,34,114,2,69,9,0,3,1,3,3,2,2,2297,3,3,13,0,2,2,2,2,1,3
4292,1626,10158,4702,102,7321,7335,4,1394,1909,9732,3245,8,0,0,4714,3155,394,3083,781,94,714,86,28,73,38,102,1,62,10,0,3,1,3,3,1,1,2221,3,3,13,0,2,2,2,2,1,3
9509,7142,10159,3761,122,7906,7915,4,669,2143,9733,2580,23,0,0,3782,2498,334,2122,514,100,417,100,27,94,38,122,3,54,2,3,0,1,1,1,4,0,25,1,1,13,0,2,2,2,2,1,3
5989,3396,10160,5170,113,7972,7981,4,1980,528,9734,3597,23,0,0,5177,3498,458,107,890,100,651,108,27,84,38,113,6,66,0,1,1,1,3,3,1,1,938,3,3,13,0,2,2,2,2,1,3
10619,8353,10161,3951,113,5343,5361,3,1624,1486,9735,2708,20,0,0,3976,2625,442,1731,515,133,765,91,31,88,37,113,6,64,0,1,1,1,0,4,2,2,3995,0,4,22,0,2,2,2,2,1,3
11119,8870,10162,6173,134,879,902,4,610,1401,9736,4234,9,0,0,6174,4123,709,4860,1089,128,628,175,31,90,42,134,3,53,2,3,0,1,2,2,1,1,774,2,2,13,0,0,0,3,3,1,3
9090,6672,10163,639,131,6502,6518,4,3270,535,9737,417,4,1,20,690,414,956,4044,1430,100,1092,106,27,107,37,131,0,72,4,3,0,1,1,1,1,1,59,1,1,13,0,1,1,1,1,1,3
1931,9492,10164,4122,140,8251,8260,3,3212,879,9738,2840,19,0,0,4141,2753,279,1816,367,100,189,121,27,102,40,140,1,71,10,0,3,1,1,1,4,0,22,1,1,22,0,2,2,2,2,1,3
7535,5035,10165,1423,149,7432,7446,3,1126,1925,9739,1000,8,0,0,1470,991,185,2298,192,89,1109,168,39,101,43,149,10,60,1,2,2,1,1,1,4,0,27,1,1,22,0,1,1,1,1,1,3
4493,1841,10166,2338,156,7185,7199,4,2280,213,9740,1561,23,0,0,2380,1508,249,2284,932,52,373,78,30,106,43,156,11,67,11,0,3,1,3,3,2,2,1824,3,3,13,0,2,2,2,2,1,3
3405,695,10167,5772,130,479,503,4,1515,828,9741,4013,9,0,0,5774,3908,782,3337,1353,95,631,195,27,87,42,130,10,63,1,2,2,1,3,3,2,2,2346,3,3,13,0,0,0,3,3,1,3
3324,615,10168,5001,141,7099,7113,3,2183,1358,9742,3461,10,1,11,5009,3372,940,4889,783,25,1095,100,24,113,38,141,6,67,0,1,1,1,1,1,1,1,85,1,1,22,0,1,1,1,1,1,3
3420,711,10169,1670,98,6516,6532,3,3202,294,9743,1179,28,0,0,1717,1164,295,2446,415,100,352,96,27,70,38,98,1,71,10,0,3,1,3,3,2,2,1901,3,3,22,0,2,2,2,2,1,3
4651,2005,10170,3074,16,3169,3188,4,3330,546,9744,2081,25,0,0,3110,2015,262,3392,478,81,424,77,6,94,9,16,7,72,8,1,1,1,3,3,2,2,2375,3,3,13,0,2,2,2,2,2,2
9639,7301,10171,819,150,7732,7744,4,489,250,9745,559,10,0,0,870,547,371,593,389,129,645,87,32,102,43,150,8,51,6,2,2,1,0,4,2,2,3553,0,4,13,0,2,2,2,2,1,3
9436,7068,10172,799,78,2263,2283,3,2276,1502,9746,544,23,0,0,849,532,279,1589,313,107,285,100,25,52,38,78,11,67,11,0,3,1,0,4,2,2,3955,0,4,22,0,2,2,2,2,1,3
3224,508,10173,3136,102,4328,4349,4,1557,1481,9747,2123,4,0,0,3174,2053,498,1854,868,111,640,119,31,86,35,102,2,63,9,0,3,1,3,3,2,2,1628,3,3,13,0,0,0,3,3,1,3
7646,5164,10174,1525,121,3710,3730,4,2151,1542,9748,1062,2,0,0,1572,1049,108,217,64,100,258,56,27,76,43,121,4,67,3,3,0,1,2,2,2,2,972,3,3,13,0,1,1,1,1,1,3
7453,4941,10175,1128,89,1155,1178,4,2621,1396,9749,780,28,0,0,1184,764,406,2464,692,103,655,94,23,92,30,89,6,69,0,1,1,1,2,2,1,1,290,2,2,13,0,2,2,2,2,1,3
1421,8988,10176,1128,89,8058,8067,4,2458,2019,9750,780,28,0,0,1184,764,462,2323,692,119,609,113,23,88,31,89,9,68,5,2,2,1,0,4,0,3,4199,0,4,13,0,0,0,3,3,1,3
8672,6218,10177,943,109,264,288,4,3271,2106,9751,648,8,0,0,993,639,379,3411,673,98,519,100,25,93,35,109,0,72,4,3,0,1,0,4,0,3,4516,0,4,13,0,2,2,2,2,1,3
6370,3801,10178,2399,77,3471,3490,4,1461,266,9752,1603,9,0,0,2441,1552,826,1951,558,25,128,44,19,69,33,77,6,63,0,1,1,1,2,2,1,1,232,2,2,13,0,1,1,1,1,1,3
9781,7448,10179,3006,132,7780,7790,4,970,969,9753,2733,2,0,0,3043,1968,83,1625,89,86,34,100,39,104,38,132,3,58,2,3,0,1,2,2,1,1,202,2,2,13,0,1,1,1,1,1,3
6254,3683,10180,59,115,4889,4910,3,881,1562,9754,37,1,0,0,115,35,334,1349,778,80,91,192,28,103,34,115,1,57,10,0,3,1,1,1,4,0,18,1,1,22,0,4,2,0,2,1,3
5889,3297,10181,799,97,2247,2267,4,2745,1087,9755,544,9,0,0,849,532,261,1363,313,100,232,105,31,80,35,97,1,69,10,0,3,1,0,4,2,2,3865,0,4,13,0,2,2,2,2,1,3
3627,903,10182,2611,79,2199,2219,4,3363,1091,9756,1727,28,1,11,2650,1672,432,1546,776,103,506,116,18,56,37,79,11,72,11,0,3,1,0,4,0,3,3933,0,4,13,0,2,2,2,2,1,3
7677,5197,10183,4098,92,6199,6216,3,3225,697,9758,2819,3,1,11,4117,2732,428,3568,873,94,625,102,25,87,32,92,1,71,10,0,3,1,3,3,2,2,2461,3,3,22,0,2,2,2,2,1,3
7676,5196,10184,4098,108,351,375,3,2802,402,9757,2818,27,1,11,4117,2732,478,2845,873,106,756,100,29,80,38,108,0,70,4,3,0,1,3,3,2,2,2100,3,3,22,0,0,0,3,3,1,3
9930,7615,10185,4272,112,4449,4470,4,829,551,9759,2966,2,0,0,4294,2872,56,5091,688,33,203,54,35,95,35,112,4,57,3,3,0,1,3,3,2,2,3195,3,3,13,0,1,1,1,1,1,3
7785,5313,10186,4406,134,1743,1764,4,967,1958,9760,3032,2,0,0,4427,2944,349,3535,329,132,677,79,25,104,39,134,2,58,9,0,3,1,3,3,2,2,2445,3,3,13,0,2,2,2,2,1,3
3867,1162,10187,5670,117,2953,2972,4,3219,1555,9761,3942,9,1,7,5670,3832,362,3003,776,86,627,86,20,98,36,117,1,71,10,0,3,1,3,3,1,1,2178,3,3,13,0,2,2,2,2,1,3
10546,8274,10188,2273,130,2276,2296,3,851,164,9762,1522,9,0,0,2314,1476,845,648,1238,130,837,171,27,85,42,130,7,57,8,1,1,1,3,3,1,1,1119,3,3,22,0,0,0,3,3,1,3
6086,3495,10189,53,80,8301,8310,4,2684,30,9763,30,4,0,0,108,30,196,3377,168,100,129,102,27,102,26,80,9,69,5,2,2,1,2,2,1,1,427,2,2,13,0,1,1,1,1,1,3
9731,7396,10190,2454,60,3776,3796,4,3028,1684,2510,1642,28,0,0,2494,1578,279,3836,367,100,118,148,27,86,24,60,0,71,4,3,0,1,1,1,1,1,54,1,1,13,0,2,2,2,2,2,2
9214,6816,10191,4248,95,541,565,4,1762,860,9764,2943,20,0,0,4267,2849,389,4670,684,100,770,79,27,93,31,95,4,65,3,3,0,1,1,1,1,1,77,1,1,13,0,2,2,2,2,1,3
10845,8598,10192,1386,153,3039,3058,3,589,818,9765,970,28,0,0,1433,967,425,1736,797,100,462,119,27,106,43,153,8,53,6,2,2,1,2,2,1,1,213,2,2,22,0,2,2,2,2,1,3
2982,270,10193,3648,112,3881,3901,4,684,496,9766,2497,28,1,25,3672,2416,178,1699,139,100,822,35,27,81,39,112,5,55,7,1,1,1,2,2,1,1,209,2,2,13,0,1,1,1,1,1,3
4121,1440,10194,3898,130,6539,6555,4,1429,1880,9767,2664,3,1,20,3918,2583,353,5015,573,100,518,93,27,86,42,130,0,63,4,3,0,1,2,2,1,1,825,2,2,13,0,2,2,2,2,1,3
1456,9025,10195,2944,137,8547,8555,4,1377,1294,9768,1974,28,0,0,2981,1919,279,2337,367,100,708,61,27,138,31,137,11,62,11,0,3,1,2,2,1,1,275,2,2,13,0,2,2,2,2,1,3
4576,1930,10196,3623,85,4118,4138,4,1496,171,9769,2478,26,0,0,3649,2401,371,1953,978,74,719,80,21,85,31,85,8,63,6,2,2,1,3,3,2,2,1674,3,3,13,0,2,2,2,2,1,3
7452,4939,10197,2920,126,8779,8784,3,2740,1526,9770,1952,1,1,4,2958,1901,146,1927,96,100,63,106,27,109,35,126,11,69,11,0,3,1,1,1,4,0,23,1,1,22,0,1,1,1,1,1,3
1763,9315,10198,2469,105,1258,1281,4,2512,1401,9771,1633,4,0,0,2511,1584,199,3747,282,83,628,48,25,90,35,105,1,68,10,0,3,1,3,3,2,2,2556,3,3,13,0,1,1,1,1,1,3
2726,15,10199,709,128,3133,3152,4,1935,304,9772,477,2,0,0,759,467,582,5032,1113,101,630,141,27,86,42,128,0,66,4,3,0,1,3,3,2,2,3164,3,3,13,0,0,0,3,3,1,3
10106,7805,10200,709,130,9617,9617,4,943,37,9772,477,2,0,0,759,467,572,2874,1113,99,891,100,27,102,38,130,10,58,1,2,2,1,1,1,1,1,35,1,1,13,0,0,0,3,3,1,3
7284,4761,10201,4203,118,7408,7422,4,596,1317,9773,2901,8,1,20,4222,2814,333,616,483,103,414,100,23,90,38,118,10,53,1,2,2,1,1,1,4,0,13,1,1,13,0,2,2,2,2,1,3
6787,4237,10202,4984,92,8389,8397,4,3346,1752,9774,3446,23,0,0,45,3358,290,537,396,100,473,80,27,101,29,92,9,72,5,2,2,1,3,3,2,2,1083,3,3,13,0,2,2,2,2,1,3
1247,8311,10203,5385,81,10264,10264,0,2612,74,9775,3759,9,1,20,5388,3661,404,688,724,100,586,100,27,53,38,81,5,69,7,1,1,0,2,2,1,1,134,2,2,11,6,2,2,2,2,1,3
7358,4845,10204,4804,98,1283,1306,4,2096,1411,9776,3314,0,1,20,4813,3219,174,3245,340,68,610,44,22,81,35,98,1,66,10,0,3,1,3,3,2,2,2304,3,3,13,0,1,1,1,1,1,3
8364,5914,10205,4689,24,24,48,4,1949,842,9777,3238,9,0,0,4701,3143,494,4670,1164,80,601,122,8,87,14,24,4,66,3,3,0,1,1,1,1,1,77,1,1,13,0,0,0,3,3,2,2
9585,7231,10206,910,131,7937,7946,4,3141,1509,9778,617,2,0,0,960,610,149,2695,100,100,81,100,27,103,38,131,8,71,6,2,2,1,3,3,2,2,2024,3,3,13,0,1,1,1,1,1,3
3619,894,10207,5035,103,5813,5829,4,267,1553,9780,3484,23,0,0,5043,3392,473,3524,1114,81,482,131,28,76,38,103,8,44,6,2,2,1,2,2,1,1,459,2,2,13,0,0,0,3,3,1,3
227,9335,10208,5035,103,261,285,4,3098,860,9779,3484,23,0,0,5043,3392,609,1263,1114,106,770,128,28,93,33,103,6,71,0,1,1,1,4,5,0,3,5050,4,5,13,0,0,0,3,3,1,3
2625,10193,10209,4786,136,9598,9598,3,943,1004,9781,3307,1,0,0,4801,3212,199,107,430,68,139,100,29,108,38,136,10,58,1,2,2,1,2,2,2,2,938,3,3,22,0,1,1,1,1,1,3
10989,8744,10210,2791,86,9452,9452,4,2358,731,9782,1852,21,0,0,2830,1794,108,5013,64,100,51,100,27,58,38,86,0,68,4,3,0,1,5,0,4,0,9,5,0,13,0,1,1,1,1,1,3
5892,3300,10211,3692,100,9788,9789,4,2698,31,9785,2527,3,0,0,3716,2447,237,4044,248,100,204,100,27,72,38,100,10,69,1,2,2,1,1,1,1,1,59,1,1,13,0,2,2,2,2,1,3
5891,3299,10212,856,122,1819,1840,4,1893,1774,9784,582,23,0,0,906,567,287,955,390,100,386,89,27,102,36,122,1,65,10,0,3,1,2,2,1,1,150,2,2,13,0,2,2,2,2,1,3
3970,1267,10213,3512,155,9749,9750,4,2988,1994,9786,2399,29,1,11,3538,2321,412,2576,757,100,608,100,27,127,38,155,1,70,10,0,3,1,2,2,1,1,306,2,2,13,0,2,2,2,2,1,3
5240,2588,10214,5238,72,6336,6352,4,2423,1496,9787,3657,2,0,0,5244,3554,224,3239,219,100,194,98,27,78,29,72,6,68,0,1,1,1,1,1,4,0,41,1,1,13,0,1,1,1,1,2,2
4789,2150,10215,4288,98,9850,9851,6,2187,504,9788,2974,28,1,11,4306,2879,450,4294,1172,71,969,65,22,86,34,98,6,67,0,1,1,3,1,1,4,0,65,1,1,19,21,2,2,2,2,1,3
2025,9577,10216,6235,94,6106,6123,3,2670,136,9789,4278,16,0,0,6235,4162,546,4637,1069,100,684,125,27,85,33,94,8,69,6,2,2,1,1,1,4,0,76,1,1,22,0,0,0,3,3,1,3
3228,512,10217,3136,60,4322,4343,4,1239,1481,9790,2123,28,0,0,3174,2053,207,4407,868,46,640,49,20,86,24,60,11,61,11,0,3,1,3,3,2,2,2869,3,3,13,0,1,1,1,1,2,2
4125,1446,10218,5782,207,6326,6343,4,2391,292,9791,4019,11,0,0,5783,3912,108,1603,116,84,181,66,38,70,68,207,5,68,7,1,1,1,5,0,4,0,2,5,0,13,0,1,1,1,1,4,4
9566,7208,10219,4993,136,1780,1801,4,294,1960,9792,3453,23,1,11,5002,3367,469,270,914,100,413,142,27,85,44,136,11,45,11,0,3,1,2,2,1,1,112,2,2,13,0,0,0,3,3,1,3
9567,7209,10220,2254,146,8746,8751,4,1767,827,9792,220,23,1,11,2295,1470,276,2027,357,100,516,73,27,102,42,146,4,65,3,3,0,1,1,1,4,0,24,1,1,13,0,2,2,2,2,1,3
6583,4013,10221,2418,102,372,396,4,2878,850,9793,1609,23,1,20,2456,1557,750,1286,841,177,1012,100,24,74,38,102,7,70,8,1,1,1,0,4,0,3,3835,0,4,13,0,0,0,3,3,1,3
8253,5803,10222,1826,137,9951,9952,7,1439,1590,9794,1276,28,0,0,1879,1253,215,160,695,55,159,100,28,109,38,137,0,63,4,3,0,4,2,2,4,0,107,2,2,21,4,1,1,1,1,1,3
2172,9712,10223,1418,144,9726,9727,20,2387,1056,3148,994,8,1,11,1464,987,713,2741,1209,110,993,100,28,116,38,144,5,68,7,1,1,17,1,1,4,0,33,1,1,14,14,1,1,1,1,1,3
6054,3460,10224,3797,105,10219,10220,20,3026,484,5356,2600,22,0,0,3819,2519,721,1326,1110,128,902,127,27,84,36,105,3,70,2,3,0,17,2,2,1,1,178,2,2,14,14,0,0,3,3,1,3
4431,1782,10225,4335,143,9889,9890,6,2334,1485,316,2996,9,0,0,4358,2905,249,1690,569,71,828,47,31,96,43,143,2,67,9,0,3,3,2,2,1,1,208,2,2,19,21,2,2,2,2,1,3
308,10202,10226,1055,115,10200,10201,20,3010,1946,577,740,25,0,0,1107,723,577,1768,1176,92,769,120,29,63,45,115,3,70,2,3,0,17,2,2,1,1,216,2,2,14,14,0,0,3,3,1,3
4934,2293,10227,4184,156,10106,10106,19,2739,2156,9795,4287,8,1,11,4203,2802,714,221,1078,132,994,100,27,128,38,156,11,69,11,0,3,16,1,1,4,0,11,1,1,6,20,0,0,3,3,1,3
3855,1150,10228,6208,154,10054,10055,12,2773,2167,26,4253,4,1,11,6207,4140,211,4088,186,100,158,98,26,126,38,154,2,69,9,0,3,9,5,0,4,0,6,5,0,12,8,1,1,1,1,1,3
6084,3492,10229,5168,132,10090,10091,12,2289,2160,5394,3590,22,0,0,5175,3496,199,0,304,80,139,100,24,104,38,132,11,67,11,0,3,9,5,0,4,0,0,5,0,12,8,1,1,1,1,1,3
3767,1057,10230,960,154,10055,10056,12,2557,2167,9152,663,22,0,0,1013,653,219,4748,204,100,158,102,29,126,38,154,3,68,2,3,0,9,5,0,4,0,8,5,0,12,8,1,1,1,1,1,3
3765,1055,10231,960,154,10056,10057,12,2596,2167,9153,663,22,0,0,1013,653,214,4748,204,98,158,100,29,126,38,154,4,69,3,3,0,9,5,0,4,0,8,5,0,12,8,1,1,1,1,1,3
3766,1056,10232,960,156,10057,10058,12,2674,2167,9154,663,22,0,0,1013,653,214,4088,204,98,158,100,29,126,38,156,8,69,6,2,2,9,5,0,4,0,6,5,0,12,8,1,1,1,1,1,3
3768,1058,10233,960,155,10058,10059,12,2709,2167,9150,663,22,0,0,1013,653,217,4450,204,99,158,101,29,126,38,155,10,69,1,2,2,9,5,0,4,0,7,5,0,12,8,1,1,1,1,1,3
3769,1059,10234,960,153,10059,10060,12,2776,2167,9151,663,22,0,0,1013,653,215,3180,204,98,158,100,28,126,38,153,2,69,9,0,3,9,5,0,4,0,4,5,0,12,8,1,1,1,1,1,3
3785,1075,10235,6223,150,10063,10064,12,2001,2168,3068,1551,22,1,11,6223,4152,218,221,237,94,192,95,27,122,38,150,7,66,8,1,1,9,5,0,4,0,11,1,1,12,8,1,1,1,1,1,3
3779,1069,10236,6223,152,10064,10065,12,2044,2168,3069,1551,22,1,11,6223,4152,224,616,237,97,192,98,28,122,39,152,10,66,1,2,2,9,1,1,4,0,13,1,1,12,8,1,1,1,1,1,3
